PRODUCT_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,BRAND_NAME,PRODUCT_SIZES,PRICE,MRP,DISCOUNT_NAME,CATEGORY_NAME,SOURCE,STG_LOAD_TS
CLOVIA29,CLOVIA29 - Lingerie&Nightwear-Women,tshirt bra with add-on support - off white,clovia,"Size:32-C,34-C",342,205,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA30,CLOVIA30 - Lingerie&Nightwear-Women,womens printed maternity long night dress in light green cotton - green,clovia,"Size:Large,Medium,Small,X-Large,XX-Large",2499,749,70% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA31,CLOVIA31 - Lingerie&Nightwear-Women,womens cotton padded non-wired multiway t-shirt bra - black,clovia,"Size:36-B,38-B,38-C,40-B,40-C",614,245,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA32,CLOVIA32 - Lingerie&Nightwear-Women,double layered comfy t-shirt bra - red,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C,38-B,40-B",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA33,CLOVIA33 - Lingerie&Nightwear-Women,womens satin babydoll with lace - grey,clovia,"Size:Large,Medium,Small,X-Large",1299,389,70% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA34,CLOVIA34 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired t-shirt bra with lace - white,clovia,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D,40-B,40-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA35,CLOVIA35 - Lingerie&Nightwear-Women,womens saree shapewear with drawstring - pink,clovia,"Size:Large,Medium,XX-Large",1999,799,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA36,CLOVIA36 - Lingerie&Nightwear-Women,3 pcs printed satin nightwear - pink,clovia,Nan,1999,799,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA37,CLOVIA37 - Lingerie&Nightwear-Women,womens full coverage - red,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C,38-B,38-C,40-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA38,CLOVIA38 - Lingerie&Nightwear-Women,womens cotton rich t shirt bra with cross over moulded cups skin - brown,clovia,Size:32-C,599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA39,CLOVIA39 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired t-shirt bra - red,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA40,CLOVIA40 - Lingerie&Nightwear-Women,womens non-padded full cup bra - blue,clovia,"Size:32-B,34-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA41,CLOVIA41 - Lingerie&Nightwear-Women,womens u-back bra - purple,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C,38-B,38-C,40-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA42,CLOVIA42 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra with lace - natural,clovia,"Size:32-B,32-C",342,205,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA43,CLOVIA43 - Lingerie&Nightwear-Women,womens satin nightwear set - gold,clovia,"Size:Large,Medium,Small,X-Large",2499,1499,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA44,CLOVIA44 - Lingerie&Nightwear-Women,womens lace night dress and robe set - blue,clovia,Nan,3999,1599,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA45,CLOVIA45 - Lingerie&Nightwear-Women,womens non-padded bra - green,clovia,"Size:34-C,36-B,36-C",342,205,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA46,CLOVIA46 - Lingerie&Nightwear-Women,womens full coverage bra - red,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C,38-B,40-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA47,CLOVIA47 - Lingerie&Nightwear-Women,womens satin halter neck babydoll - blue,clovia,"Size:Large,Medium,Small,X-Large",1299,519,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA48,CLOVIA48 - Lingerie&Nightwear-Women,womens cotton non-padded non-wired full cup bra - grey,clovia,Size:32-B,599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA49,CLOVIA49 - Lingerie&Nightwear-Women,womens full coverage bra - white,clovia,"Size:32-B,34-B,36-B,38-B",699,279,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA50,CLOVIA50 - Lingerie&Nightwear-Women,womens non-padded full cup bra - red,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C,38-B,38-C,40-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA51,CLOVIA51 - Lingerie&Nightwear-Women,womens cotton non wired non padded full cup t shirt bra blue - blue,clovia,"Size:32-C,34-B,36-B",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA52,CLOVIA52 - Lingerie&Nightwear-Women,womens padded non-wired polka print t-shirt bra - pink,clovia,Size:32-D,1199,359,70% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA53,CLOVIA53 - Lingerie&Nightwear-Women,lace non-padded wirefree bra - black,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C,38-B,40-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA54,CLOVIA54 - Lingerie&Nightwear-Women,satin nightslip - maroon,clovia,"Size:Large,Medium,Small,X-Large",1299,519,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA55,CLOVIA55 - Lingerie&Nightwear-Women,womens polyester gym-sports capri tights with drawstring - pink,clovia,"Size:Medium,Small",1299,519,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA56,CLOVIA56 - Lingerie&Nightwear-Women,womens lace low waist bikini panty - red,clovia,"Size:Medium,XX-Large",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA57,CLOVIA57 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra - white,clovia,"Size:32-B,32-C,34-B,34-C,36-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA58,CLOVIA58 - Lingerie&Nightwear-Women,womens non-padded non-wired bra - yellow,clovia,"Size:32-B,32-C",342,205,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA59,CLOVIA59 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra - maroon,clovia,"Size:32-B,32-C,32-D,34-B,34-C,36-B,40-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA60,CLOVIA60 - Lingerie&Nightwear-Women,cotton rich non padded wirefree t-shirt bra - natural,clovia,"Size:32-C,34-B,34-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA61,CLOVIA61 - Lingerie&Nightwear-Women,womens non-padded bra - yellow,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C,38-B,38-C,40-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA62,CLOVIA62 - Lingerie&Nightwear-Women,womens non padded non wired full cup bra in red - red,clovia,"Size:32-B,32-C,34-B,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA63,CLOVIA63 - Lingerie&Nightwear-Women,womens cotton rich pyjamas - pink,clovia,"Size:Large,Medium,Small,X-Large",999,599,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA64,CLOVIA64 - Lingerie&Nightwear-Women,womens cotton padded non-wired plunge multiway t-shirt bra - black,clovia,"Size:30-C,32-C,32-D,34-C,34-D,36-C,38-B,38-C,40-B",1199,479,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA65,CLOVIA65 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra with mesh neck - grey,clovia,"Size:32-B,32-C,34-B,34-C,36-B",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA66,CLOVIA66 - Lingerie&Nightwear-Women,womens non padded wirefree denim inspired t shirt bra blue - blue,clovia,"Size:32-B,32-C,32-D,34-B,34-C,36-B,38-B",699,419,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA67,CLOVIA67 - Lingerie&Nightwear-Women,womens cotton text print top - yellow,clovia,"Size:Large,Medium,Small,X-Large",571,228,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA68,CLOVIA68 - Lingerie&Nightwear-Women,womens full coverage bra - natural,clovia,"Size:32-B,32-C,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA69,CLOVIA69 - Lingerie&Nightwear-Women,womens non padded non wired printed full coverage bra - pink,clovia,Size:32-C,499,249,50% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA70,CLOVIA70 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired t-shirt bra - pink,clovia,"Size:34-C,36-D",342,205,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA71,CLOVIA71 - Lingerie&Nightwear-Women,womens cotton non-padded non-wired full cup bra - grey,clovia,"Size:32-B,32-C,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA72,CLOVIA72 - Lingerie&Nightwear-Women,womens padded non-wired floral print t-shirt bra - white,clovia,"Size:32-C,32-D",614,245,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA73,CLOVIA73 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired full cup bra - natural,clovia,"Size:32-B,32-C,34-B,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA74,CLOVIA74 - Lingerie&Nightwear-Women,womens non padded non wired plunge bra - blue,clovia,"Size:32-C,34-C,36-B,36-C,40-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA75,CLOVIA75 - Lingerie&Nightwear-Women,womens non-padded non-wired bra - yellow,clovia,"Size:32-B,32-C,32-D,34-B,34-C",599,299,50% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA76,CLOVIA76 - Lingerie&Nightwear-Women,womens full coverage bra - orange,clovia,"Size:32-B,32-C,34-B,34-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA77,CLOVIA77 - Lingerie&Nightwear-Women,womens non padded non wired full coverage bra - pink,clovia,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,38-B,38-C,40-B,40-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA78,CLOVIA78 - Lingerie&Nightwear-Women,womens full coverage bra - black,clovia,"Size:32-B,34-B,36-B,38-B",699,419,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA79,CLOVIA79 - Lingerie&Nightwear-Women,womens non-padded non-wired t-shirt bra - pink,clovia,"Size:32-B,32-C,32-D,34-C,36-B,36-C,38-B,38-C,40-B,40-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA80,CLOVIA80 - Lingerie&Nightwear-Women,womens non padded non wired solid t-shirt bra - white,clovia,"Size:32-B,32-C",699,419,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA81,CLOVIA81 - Lingerie&Nightwear-Women,cotton rich t shirt bra with cross-over moulded cups - black,clovia,"Size:32-C,34-C,36-B,38-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA82,CLOVIA82 - Lingerie&Nightwear-Women,womens cotton mid waist hipster panty with inner elastic - pink,clovia,"Size:Large,Medium,Small",499,299,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA83,CLOVIA83 - Lingerie&Nightwear-Women,womens non padded wirefree denim look t shirt bra black - black,clovia,Size:32-C,599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA84,CLOVIA84 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired t-shirt bra with lace - black,clovia,"Size:32-B,32-C,32-D,34-B,34-C,36-B,36-C,38-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA85,CLOVIA85 - Lingerie&Nightwear-Women,womens non-padded non-wired polka print bra - grey,clovia,"Size:32-C,34-B,34-C",599,299,50% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA86,CLOVIA86 - Lingerie&Nightwear-Women,womens non padded non wired full coverage bra - black,clovia,"Size:32-B,32-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA87,CLOVIA87 - Lingerie&Nightwear-Women,womens lace night dress and robe set - maroon,clovia,Nan,3999,1599,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA88,CLOVIA88 - Lingerie&Nightwear-Women,womens non wired solid full coverage bra - purple,clovia,"Size:32-B,32-C,34-B,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA89,CLOVIA89 - Lingerie&Nightwear-Women,womens cotton non-padded non-wired printed bra - green,clovia,"Size:32-B,32-C,32-D,34-B",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA90,CLOVIA90 - Lingerie&Nightwear-Women,womens padded non wired full coverage demi cup bra - orange,clovia,"Size:32-C,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA91,CLOVIA91 - Lingerie&Nightwear-Women,womens full coverage - green,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA92,CLOVIA92 - Lingerie&Nightwear-Women,womens cotton mid waist printed hipster panty with sheer panels - red,clovia,Size:Small,499,199,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA93,CLOVIA93 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra - white,clovia,"Size:32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,40-B,40-C,42-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA94,CLOVIA94 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired multiway t-shirt bra - red,clovia,"Size:32-B,32-C,32-D,34-B,34-C,36-B,36-C,36-D,38-B,38-C,40-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA95,CLOVIA95 - Lingerie&Nightwear-Women,womens cotton non padded wirefree demi cup bra brown - brown,clovia,"Size:32-B,32-C,34-B",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA96,CLOVIA96 - Lingerie&Nightwear-Women,womens padded underwired checkered print t-shirt bra - multi,clovia,"Size:32-C,32-D,40-B",1299,519,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA97,CLOVIA97 - Lingerie&Nightwear-Women,womens non-padded non- wired bra in light blue - cotton rich - blue,clovia,"Size:32-B,32-C,34-B,34-C",599,299,50% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA98,CLOVIA98 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra with lace - natural,clovia,"Size:32-B,32-C,34-B,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA99,CLOVIA99 - Lingerie&Nightwear-Women,womens cotton mid waist hipster panty with lace insert - blue,clovia,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",499,299,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA100,CLOVIA100 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra - green,clovia,"Size:32-B,32-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA101,CLOVIA101 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired striped bra - orange,clovia,"Size:32-B,32-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA102,CLOVIA102 - Lingerie&Nightwear-Women,womens non-padded non-wired bra - blue,clovia,"Size:32-B,32-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA103,CLOVIA103 - Lingerie&Nightwear-Women,womens cotton non-padded non-wired printed full cup bra - white,clovia,"Size:32-B,32-C,32-D,34-B,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA104,CLOVIA104 - Lingerie&Nightwear-Women,womens full coverage - maroon,clovia,"Size:32-B,32-C,34-B,34-C,36-B,36-C,38-B,38-C,40-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA105,CLOVIA105 - Lingerie&Nightwear-Women,womens padded underwired level 1 push up balconette bra in light pink - lace - pink,clovia,Size:36-B,1499,599,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA106,CLOVIA106 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra - grey,clovia,"Size:32-B,32-C,34-B,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA107,CLOVIA107 - Lingerie&Nightwear-Women,womens cotton non-padded non-wired animal print bra - pink,clovia,"Size:32-B,32-C,32-D,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA108,CLOVIA108 - Lingerie&Nightwear-Women,womens saree shapewear with drawstring - blue,clovia,Size:Small,1999,799,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA109,CLOVIA109 - Lingerie&Nightwear-Women,womens cotton rich non padded non wired t shirt bra - red,clovia,"Size:32-C,32-D,34-B,36-B,38-B",599,299,50% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA110,CLOVIA110 - Lingerie&Nightwear-Women,womens cotton rich floral print non-padded non-wired bra - blue,clovia,"Size:32-B,32-C,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA111,CLOVIA111 - Lingerie&Nightwear-Women,womens non-padded bra - natural,clovia,"Size:32-B,32-C,36-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA112,CLOVIA112 - Lingerie&Nightwear-Women,womens cotton rich text print t-shirt - pink,clovia,"Size:Large,Medium,Small,X-Large",999,499,50% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA113,CLOVIA113 - Lingerie&Nightwear-Women,womens non-padded non-wired bra - blue,clovia,"Size:32-B,32-C,32-D,34-B,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA114,CLOVIA114 - Lingerie&Nightwear-Women,womens cotton non padded wirefree demi cup bra orange - orange,clovia,"Size:32-C,34-B,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA115,CLOVIA115 - Lingerie&Nightwear-Women,womens cotton non-padded non-wired floral print bra - grey,clovia,Size:32-C,599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA116,CLOVIA116 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra with lace - maroon,clovia,Size:32-C,599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA117,CLOVIA117 - Lingerie&Nightwear-Women,womens padded non-wired printed t-shirt bra - white,clovia,"Size:32-D,34-D,40-B",1199,479,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA118,CLOVIA118 - Lingerie&Nightwear-Women,womens non-padded non-wired bra in blue - cotton rich - blue,clovia,"Size:32-B,32-C",599,299,50% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA119,CLOVIA119 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra - grey,clovia,"Size:32-B,32-C,32-D,34-B,36-B",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA120,CLOVIA120 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - blue,clovia,"Size:32-B,32-C,34-B,34-C,36-B,38-B",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA121,CLOVIA121 - Lingerie&Nightwear-Women,womens padded non wired level 1 push up multiway t shirt bra in purple - peach,clovia,"Size:32-D,36-B,38-C",899,539,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA122,CLOVIA122 - Lingerie&Nightwear-Women,womens cotton mid waist printed teen hipster panty in yellow - yellow,clovia,Size:Small,499,199,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA123,CLOVIA123 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra - blue,clovia,"Size:32-B,32-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA124,CLOVIA124 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra - blue,clovia,Size:32-C,599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA125,CLOVIA125 - Lingerie&Nightwear-Women,womens non-padded non-wired bra - cotton rich - natural,clovia,Size:32-B,599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA126,CLOVIA126 - Lingerie&Nightwear-Women,womens striped non-padded non-wired bra - grey,clovia,"Size:32-B,32-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA127,CLOVIA127 - Lingerie&Nightwear-Women,womens cotton non-padded non-wired bra - natural,clovia,"Size:32-B,32-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA128,CLOVIA128 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired pineapple print bra - pink,clovia,"Size:32-B,32-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA129,CLOVIA129 - Lingerie&Nightwear-Women,womens cotton non-wired non-padded printed bra with racerback - green,clovia,"Size:32-B,32-C,34-B,36-B,36-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA130,CLOVIA130 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired cherry print bra - multi,clovia,"Size:32-B,32-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA131,CLOVIA131 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra with mesh inserts - grey,clovia,"Size:32-B,32-C,34-B,34-C",599,299,50% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA132,CLOVIA132 - Lingerie&Nightwear-Women,womens slub boxer shorts - grey,clovia,"Size:Large,Medium,Small,X-Large,XX-Large",499,349,30% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA133,CLOVIA133 - Lingerie&Nightwear-Women,womens cotton rich text print top in green - green,clovia,"Size:Large,Medium,Small,X-Large",571,285,50% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA134,CLOVIA134 - Lingerie&Nightwear-Women,womens cotton rich non-padded non-wired bra - white,clovia,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA135,CLOVIA135 - Lingerie&Nightwear-Women,womens cotton rich non-wired spacer cup t-shirt bra - natural,clovia,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-C,38-B,40-C",599,359,40% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA136,CLOVIA136 - Lingerie&Nightwear-Women,womens non-padded non-wired printed full cup bra - black,clovia,"Size:32-C,34-C",599,239,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
CLOVIA137,CLOVIA137 - Lingerie&Nightwear-Women,womens non padded non wired full coverage bra - green,clovia,Size:32-C,699,279,60% off,Lingerie&Nightwear-Women,PIM_PRODUCTS,2025-08-29 15:35:19.114
